"id","showing_id","day_id","cinema_id","payment_type_id","netto_price","brutto_price","ticket_count"
"8878","26","224","5","1","21.99","27.05","4"
"8879","906","838","9","5","19.99","24.59","1"
"8880","3619","1284","21","3","29.99","36.89","2"
"8881","401","458","24","1","23.99","29.51","2"
"8882","2412","547","18","3","23.99","29.51","2"
"8883","1025","525","19","4","20.99","25.82","2"
"8884","2267","104","30","5","39.99","49.19","4"
"8885","796","938","9","3","19.99","24.59","2"
"8886","3040","387","31","5","22.99","28.28","3"
"8887","2160","1292","16","2","21.99","27.05","3"
"8888","1483","1211","2","2","23.99","29.51","1"
"8889","764","1141","31","2","22.99","28.28","3"
"8890","1749","1058","15","5","20.99","25.82","4"
"8891","1916","1125","13","5","22.99","28.28","3"
"8892","1517","261","16","3","39.99","49.19","4"
"8893","1625","1206","8","2","39.99","49.19","3"
"8894","1579","1353","2","1","21.99","27.05","3"
"8895","949","801","16","3","22.99","28.28","1"
"8896","1498","594","29","5","19.99","24.59","1"
"8897","2545","832","21","2","22.99","28.28","1"
"8898","1412","1027","22","4","22.99","28.28","2"
"8899","65","623","13","2","23.99","29.51","4"
"8900","302","251","11","4","22.99","28.28","3"
"8901","1017","766","9","4","22.99","28.28","1"
"8902","764","288","17","2","23.99","29.51","3"
"8903","3447","431","8","5","22.99","28.28","2"
"8904","2529","1239","22","5","29.99","36.89","2"
"8905","3065","706","30","2","39.99","49.19","2"
"8906","2849","404","20","2","23.99","29.51","4"
"8907","2489","382","28","3","29.99","36.89","1"
"8908","303","806","26","3","29.99","36.89","1"
"8909","3630","832","6","4","39.99","49.19","1"
"8910","143","663","25","2","19.99","24.59","2"
"8911","3744","519","19","3","29.99","36.89","1"
"8912","2064","1095","32","5","19.99","24.59","3"
"8913","183","233","7","1","23.99","29.51","1"
"8914","3357","1172","16","5","23.99","29.51","2"
"8915","3366","1293","10","5","20.99","25.82","2"
"8916","3142","416","19","2","19.99","24.59","4"
"8917","386","938","8","4","23.99","29.51","3"
"8918","1508","1072","21","3","29.99","36.89","3"
"8919","790","617","20","1","29.99","36.89","4"
"8920","3791","1101","25","3","23.99","29.51","2"
"8921","3403","754","15","3","21.99","27.05","1"
"8922","2621","1169","19","3","20.99","25.82","3"
"8923","1450","1134","31","5","21.99","27.05","3"
"8924","397","684","24","3","22.99","28.28","4"
"8925","1212","953","2","3","23.99","29.51","2"
"8926","3501","743","27","4","20.99","25.82","3"
"8927","454","1139","12","5","22.99","28.28","4"
"8928","659","978","23","5","22.99","28.28","1"
"8929","2440","1002","1","1","29.99","36.89","3"
"8930","1033","1005","7","1","22.99","28.28","1"
"8931","23","727","11","4","19.99","24.59","3"
"8932","1437","1054","7","3","39.99","49.19","2"
"8933","678","80","8","3","23.99","29.51","3"
"8934","2940","222","27","2","29.99","36.89","3"
"8935","2247","45","33","1","19.99","24.59","2"
"8936","677","579","16","3","22.99","28.28","3"
"8937","1366","307","18","1","22.99","28.28","3"
"8938","1636","544","6","2","19.99","24.59","3"
"8939","2749","323","9","1","21.99","27.05","4"
"8940","1008","1342","2","5","29.99","36.89","3"
"8941","771","1346","22","2","19.99","24.59","3"
"8942","814","950","6","3","39.99","49.19","4"
"8943","1095","203","19","4","22.99","28.28","2"
"8944","3404","635","4","3","22.99","28.28","4"
"8945","1926","869","33","3","20.99","25.82","1"
"8946","2591","1208","14","1","23.99","29.51","1"
"8947","353","1243","8","5","29.99","36.89","2"
"8948","3993","879","18","3","21.99","27.05","3"
"8949","2372","658","20","4","21.99","27.05","1"
"8950","709","661","25","2","20.99","25.82","1"
"8951","16","107","6","5","19.99","24.59","2"
"8952","559","932","19","1","19.99","24.59","3"
"8953","981","547","12","5","39.99","49.19","2"
"8954","2746","65","9","4","22.99","28.28","1"
"8955","168","391","21","2","23.99","29.51","4"
"8956","1988","833","2","2","21.99","27.05","4"
"8957","2323","524","20","5","39.99","49.19","1"
"8958","304","795","27","1","20.99","25.82","3"
"8959","2992","1177","32","3","19.99","24.59","3"
"8960","56","428","5","2","19.99","24.59","1"
"8961","1977","41","26","5","23.99","29.51","3"
"8962","3229","798","7","2","23.99","29.51","3"
"8963","854","1166","24","2","39.99","49.19","2"
"8964","3405","1069","22","5","20.99","25.82","2"
"8965","1886","1115","28","3","21.99","27.05","3"
"8966","2225","178","3","2","29.99","36.89","3"
"8967","1256","901","13","5","20.99","25.82","4"
"8968","355","1292","21","1","22.99","28.28","2"
"8969","3541","1378","14","4","20.99","25.82","4"
"8970","3877","574","5","1","21.99","27.05","4"
"8971","2255","238","28","4","22.99","28.28","4"
"8972","2060","37","16","5","22.99","28.28","1"
"8973","3219","1244","21","5","39.99","49.19","1"
"8974","1138","833","27","3","39.99","49.19","2"
"8975","3512","1080","14","4","23.99","29.51","1"
"8976","2274","367","32","1","21.99","27.05","1"
"8977","2703","102","32","4","22.99","28.28","2"
"8978","858","667","33","5","22.99","28.28","3"
"8979","95","1371","28","2","29.99","36.89","4"
"8980","1918","1239","27","1","19.99","24.59","1"
"8981","3938","293","17","3","20.99","25.82","4"
"8982","1485","745","9","5","39.99","49.19","2"
"8983","702","510","24","1","23.99","29.51","1"
"8984","2415","1412","2","5","20.99","25.82","2"
"8985","2086","962","19","2","22.99","28.28","4"
"8986","2991","1245","19","1","23.99","29.51","1"
"8987","709","880","28","5","39.99","49.19","1"
"8988","2296","7","15","3","23.99","29.51","4"
"8989","2555","1118","30","1","39.99","49.19","3"
"8990","3220","1320","23","2","39.99","49.19","4"
"8991","1592","575","5","5","19.99","24.59","4"
"8992","768","1117","29","4","19.99","24.59","2"
"8993","3574","707","23","1","29.99","36.89","4"
"8994","2666","8","2","1","39.99","49.19","1"
"8995","739","119","26","1","20.99","25.82","4"
"8996","2386","1216","2","5","19.99","24.59","3"
"8997","3177","230","26","5","19.99","24.59","1"
"8998","854","541","7","2","29.99","36.89","2"
"8999","1791","738","8","2","20.99","25.82","3"
"9000","1319","232","31","2","19.99","24.59","1"
"9001","3062","1249","17","4","23.99","29.51","1"
"9002","1300","503","9","4","19.99","24.59","3"
"9003","3432","989","19","2","20.99","25.82","4"
"9004","527","123","32","3","21.99","27.05","1"
"9005","3046","266","24","2","23.99","29.51","2"
"9006","1610","320","19","3","22.99","28.28","1"
"9007","1758","218","30","2","20.99","25.82","1"
"9008","1793","156","19","3","19.99","24.59","3"
"9009","1825","1069","17","2","29.99","36.89","2"
"9010","1952","103","16","5","29.99","36.89","1"
"9011","3784","483","5","3","29.99","36.89","4"
"9012","916","389","11","4","19.99","24.59","4"
"9013","663","404","15","5","22.99","28.28","3"
"9014","436","1238","10","3","20.99","25.82","1"
"9015","3271","306","10","2","22.99","28.28","1"
"9016","1559","848","4","5","23.99","29.51","3"
"9017","133","403","25","5","20.99","25.82","2"
"9018","798","1196","14","1","29.99","36.89","1"
"9019","597","1228","19","5","21.99","27.05","1"
"9020","3048","120","15","5","21.99","27.05","1"
"9021","263","674","29","4","21.99","27.05","4"
"9022","2620","141","11","5","29.99","36.89","1"
"9023","845","430","21","2","21.99","27.05","1"
"9024","2508","1443","26","2","39.99","49.19","4"
"9025","2615","1124","29","4","22.99","28.28","1"
"9026","563","671","11","4","22.99","28.28","4"
"9027","937","1190","7","5","23.99","29.51","4"
"9028","2861","143","4","3","29.99","36.89","4"
"9029","3929","1324","19","4","23.99","29.51","3"
"9030","2098","954","1","4","22.99","28.28","3"
"9031","516","1092","30","2","23.99","29.51","4"
"9032","229","1011","31","3","20.99","25.82","4"
"9033","1665","1274","19","4","23.99","29.51","2"
"9034","2964","704","26","3","21.99","27.05","4"
"9035","1308","1248","19","1","29.99","36.89","4"
"9036","3819","972","16","3","19.99","24.59","2"
"9037","780","717","20","3","21.99","27.05","1"
"9038","2504","681","20","3","20.99","25.82","2"
"9039","1151","1353","22","4","20.99","25.82","4"
"9040","2352","312","24","1","22.99","28.28","3"
"9041","3782","778","33","1","29.99","36.89","1"
"9042","3074","670","26","3","39.99","49.19","3"
"9043","3570","1446","11","4","20.99","25.82","1"
"9044","3304","581","28","5","29.99","36.89","3"
"9045","186","714","9","5","23.99","29.51","4"
"9046","1451","871","15","3","19.99","24.59","2"
"9047","1774","882","1","2","21.99","27.05","1"
"9048","2055","15","20","1","39.99","49.19","1"
"9049","3203","315","28","2","29.99","36.89","3"
"9050","3169","1020","21","5","20.99","25.82","1"
"9051","999","756","18","4","23.99","29.51","3"
"9052","3789","940","24","4","19.99","24.59","1"
"9053","873","231","17","2","29.99","36.89","4"
"9054","33","589","7","2","29.99","36.89","4"
"9055","1785","1173","32","1","20.99","25.82","3"
"9056","2723","1208","18","4","20.99","25.82","2"
"9057","1553","755","33","1","23.99","29.51","4"
"9058","1490","81","32","1","22.99","28.28","1"
"9059","1990","590","21","4","21.99","27.05","1"
"9060","2893","1079","31","3","20.99","25.82","1"
"9061","1235","1313","12","2","39.99","49.19","2"
"9062","2056","319","21","1","29.99","36.89","4"
"9063","2067","193","24","1","39.99","49.19","4"
"9064","3851","237","12","2","39.99","49.19","3"
"9065","2168","213","10","1","19.99","24.59","2"
"9066","3574","1306","3","2","19.99","24.59","1"
"9067","249","1215","33","3","22.99","28.28","3"
"9068","1263","262","6","2","20.99","25.82","2"
"9069","472","1252","11","3","23.99","29.51","4"
"9070","2140","783","1","5","21.99","27.05","2"
"9071","3811","172","3","2","19.99","24.59","3"
"9072","2722","974","12","1","21.99","27.05","1"
"9073","446","871","13","3","22.99","28.28","3"
"9074","1431","887","33","4","22.99","28.28","3"
"9075","3374","819","33","3","29.99","36.89","4"
"9076","2716","1200","33","3","19.99","24.59","4"
"9077","60","356","21","3","19.99","24.59","4"
"9078","1982","1230","8","2","39.99","49.19","1"
"9079","1110","852","18","1","21.99","27.05","3"
"9080","466","472","8","5","39.99","49.19","4"
"9081","2927","52","23","3","22.99","28.28","1"
"9082","608","428","14","4","29.99","36.89","2"
"9083","1138","25","26","3","21.99","27.05","2"
"9084","1497","232","23","3","21.99","27.05","4"
"9085","845","1382","26","5","23.99","29.51","1"
"9086","3910","1304","10","5","29.99","36.89","3"
"9087","1783","16","7","1","22.99","28.28","3"
"9088","3485","1151","18","5","19.99","24.59","4"
"9089","2364","463","26","4","39.99","49.19","2"
"9090","2549","97","32","5","39.99","49.19","1"
"9091","1235","639","31","2","21.99","27.05","1"
"9092","3651","1039","24","5","20.99","25.82","2"
"9093","2688","1328","11","2","19.99","24.59","4"
"9094","2354","95","10","3","22.99","28.28","4"
"9095","3141","831","13","2","20.99","25.82","2"
"9096","3734","591","8","2","23.99","29.51","2"
"9097","2914","334","32","2","20.99","25.82","4"
"9098","1361","462","3","1","29.99","36.89","4"
"9099","3023","883","28","1","22.99","28.28","3"
"9100","3663","548","15","5","23.99","29.51","3"
"9101","3055","85","13","5","29.99","36.89","1"
"9102","1013","331","12","4","29.99","36.89","2"
"9103","3498","700","16","2","21.99","27.05","2"
"9104","1930","198","14","5","29.99","36.89","4"
"9105","1031","161","26","4","20.99","25.82","2"
"9106","3552","1109","28","2","19.99","24.59","2"
"9107","352","325","28","3","39.99","49.19","3"
"9108","3935","1401","9","4","39.99","49.19","3"
"9109","58","424","5","5","39.99","49.19","1"
"9110","1169","1433","32","4","20.99","25.82","3"
"9111","3123","444","24","4","19.99","24.59","1"
"9112","1521","853","27","1","22.99","28.28","1"
"9113","3281","337","7","4","22.99","28.28","2"
"9114","3529","443","28","3","39.99","49.19","4"
"9115","1455","160","16","3","39.99","49.19","4"
"9116","288","1166","9","4","29.99","36.89","3"
"9117","1865","815","30","5","29.99","36.89","1"
"9118","297","1247","5","3","21.99","27.05","2"
"9119","3790","81","27","3","19.99","24.59","4"
"9120","1886","1134","23","2","29.99","36.89","2"
"9121","1510","322","4","3","29.99","36.89","1"
"9122","2095","649","11","1","39.99","49.19","1"
"9123","2493","1185","1","3","29.99","36.89","4"
"9124","1564","1358","18","3","22.99","28.28","1"
"9125","3842","1312","6","1","39.99","49.19","3"
"9126","3585","870","1","5","22.99","28.28","1"
"9127","794","89","24","4","39.99","49.19","1"
"9128","2161","1110","5","3","20.99","25.82","3"
"9129","964","481","10","1","22.99","28.28","4"
"9130","3838","136","22","1","20.99","25.82","3"
"9131","3387","224","14","2","39.99","49.19","4"
"9132","2879","374","8","5","39.99","49.19","1"
"9133","2560","819","11","2","21.99","27.05","4"
"9134","2380","613","30","3","19.99","24.59","3"
"9135","495","911","21","1","21.99","27.05","1"
"9136","1626","306","13","4","21.99","27.05","1"
"9137","702","617","3","4","39.99","49.19","4"
"9138","2281","1196","22","1","23.99","29.51","4"
"9139","2113","516","24","3","23.99","29.51","4"
"9140","2414","1309","18","4","23.99","29.51","3"
"9141","141","635","5","4","23.99","29.51","3"
"9142","3264","1293","2","3","29.99","36.89","4"
"9143","4000","794","20","4","23.99","29.51","1"
"9144","1021","1111","31","5","29.99","36.89","3"
"9145","68","38","17","5","20.99","25.82","4"
"9146","402","138","10","1","23.99","29.51","3"
"9147","205","974","23","2","23.99","29.51","4"
"9148","2888","1388","7","4","22.99","28.28","2"
"9149","2632","1395","9","2","19.99","24.59","2"
"9150","2692","487","33","3","29.99","36.89","2"
"9151","739","132","11","1","19.99","24.59","3"
"9152","1154","1371","23","2","39.99","49.19","1"
"9153","2581","1021","17","1","19.99","24.59","2"
"9154","1101","227","14","2","19.99","24.59","3"
"9155","640","1270","5","3","39.99","49.19","3"
"9156","1808","17","33","1","19.99","24.59","2"
"9157","1531","1075","11","3","29.99","36.89","1"
"9158","3289","685","2","2","23.99","29.51","3"
"9159","2497","660","17","4","21.99","27.05","2"
"9160","3320","1360","8","1","39.99","49.19","2"
"9161","180","1141","12","4","39.99","49.19","3"
"9162","983","1376","22","5","22.99","28.28","4"
"9163","1801","1130","14","3","23.99","29.51","1"
"9164","3561","976","5","5","22.99","28.28","2"
"9165","972","499","15","3","21.99","27.05","3"
"9166","1899","308","13","1","20.99","25.82","4"
"9167","3009","1282","9","3","22.99","28.28","1"
"9168","3331","977","1","2","21.99","27.05","1"
"9169","916","1375","1","3","39.99","49.19","2"
"9170","1712","1178","27","4","39.99","49.19","4"
"9171","2860","124","6","2","22.99","28.28","2"
"9172","3526","22","23","1","39.99","49.19","2"
"9173","2460","1092","30","3","29.99","36.89","1"
"9174","1187","692","9","4","21.99","27.05","4"
"9175","2699","1326","10","4","39.99","49.19","1"
"9176","1435","484","10","5","21.99","27.05","1"
"9177","3030","1385","9","1","21.99","27.05","2"
"9178","1683","875","8","1","39.99","49.19","3"
"9179","966","1063","15","3","22.99","28.28","1"
"9180","3835","1190","32","5","21.99","27.05","1"
"9181","1307","862","23","4","19.99","24.59","4"
"9182","3042","1226","18","2","23.99","29.51","3"
"9183","690","225","6","1","39.99","49.19","4"
"9184","149","57","5","2","19.99","24.59","3"
"9185","2277","215","17","1","20.99","25.82","4"
"9186","609","612","10","3","22.99","28.28","2"
"9187","1774","10","13","3","22.99","28.28","4"
"9188","2512","1426","22","3","21.99","27.05","1"
"9189","786","317","5","2","29.99","36.89","3"
"9190","3355","1274","19","5","23.99","29.51","2"
"9191","3276","1097","25","5","19.99","24.59","2"
"9192","1360","7","31","3","29.99","36.89","1"
"9193","2282","803","26","5","19.99","24.59","2"
"9194","1748","1140","7","2","29.99","36.89","3"
"9195","3636","997","19","4","20.99","25.82","2"
"9196","3204","358","3","2","20.99","25.82","2"
"9197","2939","662","30","2","29.99","36.89","4"
"9198","77","430","5","1","22.99","28.28","1"
"9199","379","219","7","2","29.99","36.89","3"
"9200","2357","561","31","5","20.99","25.82","1"
"9201","465","83","8","3","29.99","36.89","1"
"9202","3990","809","11","5","21.99","27.05","3"
"9203","3396","1097","22","2","20.99","25.82","4"
"9204","3010","233","4","1","22.99","28.28","3"
"9205","2523","56","8","5","22.99","28.28","3"
"9206","3661","1043","26","3","39.99","49.19","4"
"9207","1406","878","4","3","23.99","29.51","1"
"9208","3808","1083","4","3","19.99","24.59","4"
"9209","1478","729","8","2","39.99","49.19","1"
"9210","3387","259","22","4","19.99","24.59","4"
"9211","2634","186","24","4","19.99","24.59","3"
"9212","1333","410","25","4","29.99","36.89","4"
"9213","2524","1308","10","5","21.99","27.05","1"
"9214","245","96","7","4","29.99","36.89","4"
"9215","2566","1020","16","5","23.99","29.51","2"
"9216","2062","252","9","4","29.99","36.89","2"
"9217","3627","642","15","5","19.99","24.59","3"
"9218","1045","488","1","5","20.99","25.82","1"
"9219","1694","858","22","4","22.99","28.28","2"
"9220","3898","592","30","5","29.99","36.89","2"
"9221","429","378","15","5","29.99","36.89","2"
"9222","1311","780","27","5","22.99","28.28","4"
"9223","3535","36","21","5","21.99","27.05","2"
